lab_proj_name,submit_proj_name,user_pedon_id,natural_key,lay_field_label1,lay_field_label2,lay_field_label3,lay_depth_to_top,lay_depth_to_bottom,horizon_designation,texture_description,Clod,Core,Compliant Cavity,ars_bd,Confined_Core,Soil,Comparison,MGMT,DSP_Plot_ID,DSP_Pedon_ID,Crop,Agron_Feature
I2014USNE041,Meade 2014,S2014NE155002,14N02019,S2014NE155002-3,111E,Lib-H2,10,30,NA,NA,1.33464196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155002,14N02020,S2014NE155002-4,111E,Lib-H2,30,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155002,14N02021,S2014NE155002-5,111E,Lib-H2,60,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155002,14N02022,S2014NE155002-6,111E,Lib-H2,90,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155002,14N02023,S2014NE155002-7,111E,Lib-H2,120,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155003,14N02024,S2014NE155003-1,112W,Lib-H1,0,5,NA,NA,1.23605771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155003,14N02025,S2014NE155003-2,112W,Lib-H1,5,10,NA,NA,1.29703664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155003,14N02026,S2014NE155003-3,112W,Lib-H1,10,30,NA,NA,1.32383887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155003,14N02027,S2014NE155003-4,112W,Lib-H1,30,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155003,14N02028,S2014NE155003-5,112W,Lib-H1,60,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155003,14N02029,S2014NE155003-6,112W,Lib-H1,90,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155003,14N02030,S2014NE155003-7,112W,Lib-H1,120,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155004,14N02031,S2014NE155004-1,112E,Lib-H2,0,5,NA,NA,1.18390102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155004,14N02032,S2014NE155004-2,112E,Lib-H2,5,10,NA,NA,1.35191237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155004,14N02033,S2014NE155004-3,112E,Lib-H2,10,30,NA,NA,1.36798386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155004,14N02034,S2014NE155004-4,112E,Lib-H2,30,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155004,14N02035,S2014NE155004-5,112E,Lib-H2,60,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155004,14N02036,S2014NE155004-6,112E,Lib-H2,90,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155004,14N02037,S2014NE155004-7,112E,Lib-H2,120,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155005,14N02038,S2014NE155005-1,113W,Lib-H1,0,5,NA,NA,1.20340841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155005,14N02039,S2014NE155005-2,113W,Lib-H1,5,10,NA,NA,1.41704714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155005,14N02040,S2014NE155005-3,113W,Lib-H1,10,30,NA,NA,1.49947348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155005,14N02041,S2014NE155005-4,113W,Lib-H1,30,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155005,14N02042,S2014NE155005-5,113W,Lib-H1,60,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155005,14N02043,S2014NE155005-6,113W,Lib-H1,90,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155005,14N02044,S2014NE155005-7,113W,Lib-H1,120,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155006,14N02045,S2014NE155006-1,113E,Lib-H2,0,5,NA,NA,1.10136934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155006,14N02046,S2014NE155006-2,113E,Lib=H2,5,10,NA,NA,1.25702872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155006,14N02047,S2014NE155006-3,113E,Lib-H2,10,30,NA,NA,1.34480899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155006,14N02048,S2014NE155006-4,113E,Lib-H2,30,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155006,14N02049,S2014NE155006-5,113E,Lib-H2,60,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155006,14N02050,S2014NE155006-6,113E,Lib-H2,90,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155006,14N02051,S2014NE155006-7,113E,Lib-H2,120,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155007,14N02052,S2014NE155007-1,121W,CIR-H1,0,5,NA,NA,1.2147796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155007,14N02053,S2014NE155007-2,121W,CIR-H1,5,10,NA,NA,1.27238241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155007,14N02054,S2014NE155007-3,121W,CIR-H1,10,30,NA,NA,1.27261443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155007,14N02055,S2014NE155007-4,121W,CIR-H1,30,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155007,14N02056,S2014NE155007-5,121W,CIR-H1,60,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155007,14N02057,S2014NE155007-6,121W,CIR-H1,90,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155007,14N02058,S2014NE155007-7,121W,CIR-H1,120,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155008,14N02059,S2014NE155008-1,121E,CIR-H2,0,5,NA,NA,1.19753061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155008,14N02060,S2014NE155008-2,121E,CIR-H2,5,10,NA,NA,1.26807122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155008,14N02061,S2014NE155008-3,121E,CIR-H2,10,30,NA,NA,1.27127865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155008,14N02062,S2014NE155008-4,121E,CIR-H2,30,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155008,14N02063,S2014NE155008-5,121E,CIR-H2,60,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155008,14N02064,S2014NE155008-6,121E,CIR-H2,90,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155008,14N02065,S2014NE155008-7,121E,CIR-H2,120,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155009,14N02066,S2014NE155009-1,122W,CIR-H2,0,5,NA,NA,1.10740298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155009,14N02067,S2014NE155009-2,122W,CIR-H2,5,10,NA,NA,1.2226155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155009,14N02068,S2014NE155009-3,122W,CIR-H2,10,30,NA,NA,1.29162078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155009,14N02069,S2014NE155009-4,122W,CIR-H2,30,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155009,14N02070,S2014NE155009-5,122W,CIR-H2,60,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155009,14N02071,S2014NE155009-6,122W,CIR-H2,90,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155009,14N02072,S2014NE155009-7,122W,CIR-H2,120,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155010,14N02073,S2014NE155010-1,122E,CIR-H1,0,5,NA,NA,1.08941636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155010,14N02074,S2014NE155010-2,122E,CIR-H1,5,10,NA,NA,1.25122012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155010,14N02075,S2014NE155010-3,122E,CIR-H1,10,30,NA,NA,1.31718112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155010,14N02076,S2014NE155010-4,122E,CIR-H1,30,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155010,14N02077,S2014NE155010-5,122E,CIR-H1,60,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155010,14N02078,S2014NE155010-6,122E,CIR-H1,90,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155010,14N02079,S2014NE155010-7,122E,CIR-H1,120,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155011,14N02080,S2014NE155011-1,123W,CIR-H1,0,5,NA,NA,1.10251072,0.78467382,1.04594595,1.063774002,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155011,14N02081,S2014NE155011-2,123W,CIR-H1,5,10,NA,NA,1.21379003,1.22690531,1.46285714,1.389567156,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155011,14N02082,S2014NE155011-3,123W,CIR-H1,10,30,NA,NA,1.33965159,1.37039275,NA,1.396203378,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155011,14N02083,S2014NE155011-4,123W,CIR-H1,30,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155011,14N02084,S2014NE155011-5,123W,CIR-H1,60,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155011,14N02085,S2014NE155011-6,123W,CIR-H1,90,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155011,14N02086,S2014NE155011-7,123W,CIR-H1,120,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155012,14N02087,S2014NE155012-1,123E,CIR-H2,0,5,NA,NA,1.10563727,1.08627533,0.86478873,1.254534467,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155012,14N02088,S2014NE155012-2,123E,CIR-H2,5,10,NA,NA,1.24010336,1.2314271,1.34933333,1.200785192,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155012,14N02089,S2014NE155012-3,123E,CIR-H2,10,30,NA,NA,1.32226207,1.1082379,NA,1.439936492,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155012,14N02090,S2014NE155012-4,123E,CIR-H2,30,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155012,14N02091,S2014NE155012-5,123E,CIR-H2,60,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155012,14N02092,S2014NE155012-6,123E,CIR-H2,90,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155012,14N02093,S2014NE155012-7,123E,CIR-H2,120,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155013,14N02094,S2014NE155013-1,131W,Corn-H2,0,5,NA,NA,1.53619012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155013,14N02095,S2014NE155013-2,131W,Corn-H2,5,10,NA,NA,1.45460515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155013,14N02096,S2014NE155013-3,131W,Corn-H2,10,30,NA,NA,1.38640443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155013,14N02097,S2014NE155013-4,131W,Corn-H2,30,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155013,14N02098,S2014NE155013-5,131W,Corn-H2,60,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155013,14N02099,S2014NE155013-6,131W,Corn-H2,90,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155013,14N02100,S2014NE155013-7,131W,Corn-H2,120,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155014,14N02101,S2014NE155014-1,131E,Corn-H1,0,5,NA,NA,1.23310421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155014,14N02102,S2014NE155014-2,131E,Corn-H1,5,10,NA,NA,1.32641219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155014,14N02103,S2014NE155014-3,131E,Corn-H1,10,30,NA,NA,1.28915883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155014,14N02104,S2014NE155014-4,131E,Corn-H1,30,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155014,14N02105,S2014NE155014-5,131E,Corn-H1,60,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155014,14N02106,S2014NE155014-6,131E,Corn-H1,90,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155014,14N02107,S2014NE155014-7,131E,Corn-H1,120,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155015,14N02108,S2014NE155015-1,132W,Corn-H2,0,5,NA,NA,1.30480163,1.34090391,1.18095238,1.269208349,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155015,14N02109,S2014NE155015-2,132W,Corn-H2,5,10,NA,NA,1.25594145,1.36884142,1.4425,1.474972446,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155015,14N02110,S2014NE155015-3,132W,Corn-H2,10,30,NA,NA,1.34540465,1.36996008,NA,1.477692885,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155015,14N02111,S2014NE155015-4,132W,Corn-H2,30,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155015,14N02112,S2014NE155015-5,132W,Corn-H2,60,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155015,14N02113,S2014NE155015-6,132W,Corn-H2,90,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155015,14N02114,S2014NE155015-7,132W,Corn-H2,120,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155016,14N02115,S2014NE155016-1,132E,Corn-H1,0,5,NA,NA,1.09129488,1.10009886,0.88737864,1.232441207,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155016,14N02116,S2014NE155016-2,132E,Corn-H1,5,10,NA,NA,1.39923806,1.37634006,1.5816092,1.274649227,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155016,14N02117,S2014NE155016-3,132E,Corn-H1,10,30,NA,NA,1.39200516,1.33458474,NA,1.459281835,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155016,14N02118,S2014NE155016-4,132E,Corn-H1,30,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155016,14N02119,S2014NE155016-5,132E,Corn-H1,60,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155016,14N02120,S2014NE155016-6,132E,Corn-H1,90,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155016,14N02121,S2014NE155016-7,132E,Corn-H1,120,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155017,14N02122,S2014NE155017-1,133W,Corn-H2,0,5,NA,NA,1.21427551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155017,14N02123,S2014NE155017-2,133W,Corn-H2,5,10,NA,NA,1.39700653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155017,14N02124,S2014NE155017-3,133W,Corn-H2,10,30,NA,NA,1.3258095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155017,14N02125,S2014NE155017-4,133W,Corn-H2,30,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155017,14N02126,S2014NE155017-5,133W,Corn-H2,60,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155017,14N02127,S2014NE155017-6,133W,Corn-H2,90,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155017,14N02128,S2014NE155017-7,133W,Corn-H2,120,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155018,14N02129,S2014NE155018-1,133E,Corn-H1,0,5,NA,NA,1.24009947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155018,14N02130,S2014NE155018-2,133E,Corn-H1,5,10,NA,NA,1.30473127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155018,14N02131,S2014NE155018-3,133E,Corn-H1,10,30,NA,NA,1.20084895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155018,14N02132,S2014NE155018-4,133E,Corn-H1,30,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155018,14N02133,S2014NE155018-5,133E,Corn-H1,60,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155018,14N02134,S2014NE155018-6,133E,Corn-H1,90,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155018,14N02135,S2014NE155018-7,133E,Corn-H1,120,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155019,14N02136,S2014NE155019-1,211W,Corn-H1,0,5,NA,NA,1.28740623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155019,14N02137,S2014NE155019-2,211W,Corn-H1,5,10,NA,NA,1.42243496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155019,14N02138,S2014NE155019-3,211W,Corn-H1,10,30,NA,NA,1.39696285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155019,14N02139,S2014NE155019-4,211W,Corn-H1,30,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155019,14N02140,S2014NE155019-5,211W,Corn-H1,60,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155019,14N02141,S2014NE155019-6,211W,Corn-h1,90,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155019,14N02142,S2014NE155019-7,211W,Corn-H1,120,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155020,14N02143,S2014NE155020-1,211E,Corn-H2,0,5,NA,NA,1.26088235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155020,14N02144,S2014NE155020-2,211E,Corn-H2,5,10,NA,NA,1.32158337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155020,14N02145,S2014NE155020-3,211E,Corn-H2,10,30,NA,NA,1.31418605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155020,14N02146,S2014NE155020-4,211E,Corn-H2,30,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155020,14N02147,S2014NE155020-5,211E,Corn-H2,60,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155020,14N02148,S2014NE155020-6,211E,Corn-H2,90,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155020,14N02149,S2014NE155020-7,211E,Corn-H2,120,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155021,14N02150,S2014NE155021-1,212W,Corn-H2,0,5,NA,NA,1.18408122,1.27897682,1.34157303,1.329552628,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155021,14N02151,S2014NE155021-2,212W,Corn-H2,5,10,NA,NA,1.4076781,1.50196592,1.64109589,1.479918699,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155021,14N02152,S2014NE155021-3,212W,Corn-H2,10,30,NA,NA,1.4456445,1.33406783,NA,1.427117455,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155021,14N02153,S2014NE155021-4,212W,Corn-H2,30,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155021,14N02154,S2014NE155021-5,212W,Corn-H2,60,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155021,14N02155,S2014NE155021-6,212W,Corn-H2,90,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155021,14N02156,S2014NE155021-7,212W,Corn-H2,120,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155022,14N02157,S2014NE155022-1,212E,Corn-H1,0,5,NA,NA,1.0681346,1.34145225,1.27171492,1.354119014,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155022,14N02158,S2014NE155022-2,212E,Corn-H1,5,10,NA,NA,1.31116652,1.36589711,1.63225806,1.46780038,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155022,14N02159,S2014NE155022-3,212E,Corn-H1,10,30,NA,NA,1.35480739,1.29400377,NA,1.324359063,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155022,14N02160,S2014NE155022-4,212E,Corn-H1,30,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I2014USNE041,Meade 2014,S2014NE155022,14N02161,S2014NE155022-5,212E,Corn0H1,60,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
